/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00349_N03/raw/20140904093724.IG.TXIG.HHZ.sac   2014/09/04 09:37:24.500   TXIG     25.3748      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00352_N04/raw/20140831165733.IG.CRIG.HHZ.sac   2014/08/31 16:57:33.200   CRIG     15.0434      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00352_N04/raw/20140831165733.IG.TXIG.HHZ.sac   2014/08/31 16:57:33.200   TXIG     24.3624      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00365_N06/raw/20140507021926.IG.TXIG.HHZ.sac   2014/05/07 02:19:26.000   TXIG      22.808      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00365_N06/raw/20200621160557.IG.TXIG.HHZ.sac   2020/06/21 16:05:57.000   TXIG     22.7544      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00365_N06/raw/20200621160557.IG.YOIG.HHZ.sac   2020/06/21 16:05:57.000   YOIG     19.8798      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00366_N05/raw/20140506204618.IG.TXIG.HHZ.sac   2014/05/06 20:46:18.000   TXIG     20.6846      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00366_N05/raw/20200423222855.IG.YOIG.HHZ.sac   2020/04/23 22:28:55.000   YOIG     20.6215      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00373_N04/raw/20200518185419.IG.YOIG.HHZ.sac   2020/05/18 18:54:19.000   YOIG     20.2621      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00387_N08/raw/20130623102214.IG.TLIG.HHZ.sac   2013/06/23 10:22:14.000   TLIG     28.9371      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00387_N08/raw/20130623102214.IG.TXIG.HHZ.sac   2013/06/23 10:22:14.000   TXIG     25.9384      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00387_N08/raw/20191122105154.IG.TXIG.HHZ.sac   2019/11/22 10:51:54.000   TXIG     24.0983      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00389_N03/raw/20191122044123.IG.TXIG.HHZ.sac   2019/11/22 04:41:23.000   TXIG     23.3946      -12345
